Job Number,Filepath,Address,Date,BS7666UPRN,Easting,Northing
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\FURZE HILL ROAD, HEADLEY DOWN HAMPSHIRE_07-09-1992.pdf","FURZE HILL ROAD, HEADLEY DOWN HAMPSHIRE",07/09/92,,,
JN24960,Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\GREEN LANE CLANFIELD HAMPSHIRE_28-09-1993.pdf,GREEN LANE CLANFIELD HAMPSHIRE,28/09/93,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\GREEN LANE, CLANFIELD HAMPSHIRE_14-08-2000.pdf","GREEN LANE, CLANFIELD HAMPSHIRE",14/08/00,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\GREEN LANE, CLANFIELD HAMPSHIRE_20-06-1996.pdf","GREEN LANE, CLANFIELD HAMPSHIRE",20/06/96,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\HYLTON ROAD, PETERSFIELD HAMPSHIRE_01-10-1993.pdf","HYLTON ROAD, PETERSFIELD HAMPSHIRE",01/10/93,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\LAND AT LITTLE LEIGH FARM, PROSPECT LANE, ROWLANDS CASTLE_07-02-1994.pdf","LAND AT LITTLE LEIGH FARM, PROSPECT LANE, ROWLANDS CASTLE",07/02/94,10090975244,472782.00,108784.00
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\LONGMOOR, ERECTION OF BUILDING-HOUSE_13-11-1992.pdf","LONGMOOR, ERECTION OF BUILDING/HOUSE",13/11/92,,,
JN24960,Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\LYMINGTON BOTTOM FOUR MARKS_04-10-1994.pdf,LYMINGTON BOTTOM FOUR MARKS,04/10/94,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\PHASE II BABSFIELD, BENTLEY HAMPSHIRE_06-01-1994.pdf","PHASE II BABSFIELD, BENTLEY HAMPSHIRE",06/01/94,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\PICKETTS PLACE, PICKETTS HILL, HEADLEY, BORDON_10-10-1994.pdf","PICKETTS PLACE, PICKETTS HILL, HEADLEY, BORDON",10/10/94,100062347275,480412.00,138254.00
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\RIVRSIDE CLOSE, LISS HAMPSHIRE_07-10-1992.pdf","RIVRSIDE CLOSE, LISS HAMPSHIRE",07/10/92,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\STREET HOUSE FARM, FARRINGDON HAMPSHIRE_23-01-1995.pdf","STREET HOUSE FARM, FARRINGDON HAMPSHIRE",23/01/95,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\THE AYSAH RESTAURANT, WINCHESTER ROAD, ROPLEY_18-01-1993.pdf","THE AYSAH RESTAURANT, WINCHESTER ROAD, ROPLEY",18/01/93,,,
JN24960,Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\THE CAUSEWAY PETERSFIELD HAMPSHIRE_05-10-1993.pdf,THE CAUSEWAY PETERSFIELD HAMPSHIRE,05/10/93,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\THE GRANARY (LISTED BUILDING) NUTHATCH CLOSE, ROWLANDS CASTLE_12-08-1994.pdf","THE GRANARY (LISTED BUILDING) NUTHATCH CLOSE, ROWLANDS CASTLE",12/08/94,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\THE ROYAL ANCHOR HOTEL, LIPHOOK_24-08-1993.pdf","THE ROYAL ANCHOR HOTEL, LIPHOOK",24/08/93,,,
JN24960,Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\UPPER ADHURST FARM LISS HAMPSHIRE_28-11-1995.pdf,UPPER ADHURST FARM LISS HAMPSHIRE,28/11/95,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\WEST MARK CAMP, SHEET COMMON_14-06-1993.pdf","WEST MARK CAMP, SHEET COMMON",14/06/93,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\WINCHESTER ROAD, FOUR MARKS IN HAMPSHIRE_22-08-2000.pdf","WINCHESTER ROAD, FOUR MARKS IN HAMPSHIRE",22/08/00,,,
JN24960,Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\WOOLMER FOREST SITE OF SPECIAL SCIENTIFIC INTEREST_28-06-1994.pdf,WOOLMER FOREST SITE OF SPECIAL SCIENTIFIC INTEREST,28/06/94,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\WOOLMER FOREST SITE OF SPECIAL SCIENTIFIC INTEREST, HAMPSHIRE & WEST SUSSEX_18-10-1993.pdf","WOOLMER FOREST SITE OF SPECIAL SCIENTIFIC INTEREST, HAMPSHIRE & WEST SUSSEX",18/10/93,,,
JN24960,"Box 20_Client Box 20\Misc - Sept 1992 - Nov 1995\WOOLMER FOREST SITE OF SPECIAL SCIENTIFIC INTEREST, HAMPSHIRE-WEST SUSSEX_18-10-1993.pdf","WOOLMER FOREST SITE OF SPECIAL SCIENTIFIC INTEREST, HAMPSHIRE/WEST SUSSEX",18/10/93,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\120 WHITE DIRT LANE, HORNDEAN, WATERLOOVILLE, PO8 0TW_03-10-2016.pdf","120 WHITE DIRT LANE, HORNDEAN, WATERLOOVILLE, PO8 0TW",03/10/16,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\15 DICKINS LANE, PETERSFIELD GU31 4QG_12-01-2010.pdf","15 DICKINS LANE, PETERSFIELD GU31 4QG",12/01/10,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\15 DICKINS LANE, PETERSFIELD, GU31 4QG_21-12-2009.pdf","15 DICKINS LANE, PETERSFIELD, GU31 4QG",21/12/09,10032898393,475331.40,124140.20
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\34 LAVANT STREET, PETERSFIELD, HAMPSHIRE GU32 3EF_15-11-2013.pdf","34 LAVANT STREET, PETERSFIELD, HAMPSHIRE GU32 3EF",15/11/13,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\45 MEDSTEAD ROAD, BEECH, ALTON, GU34 4AE_06-01-2009.pdf","45 MEDSTEAD ROAD, BEECH, ALTON, GU34 4AE",06/01/09,1710012769,469390.70,138763.50
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\5 WILLOW ROAD, LISS_20-06-2011.pdf","5 WILLOW ROAD, LISS",20/06/11,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\7 WHITE COTTAGES, COLLEGE STREET, PETERSFIELD, HAMPSHIRE, GU31 4FH_12-08-2016.pdf","7 WHITE COTTAGES, COLLEGE STREET, PETERSFIELD, HAMPSHIRE, GU31 4FH",12/08/16,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\ACCESS ROAD TO CATHERINE GARDENS, CATHERINGTON LANE, HORNDEAN, WATERLOOVILLE_24-04-2012.pdf","ACCESS ROAD TO CATHERINE GARDENS, CATHERINGTON LANE, HORNDEAN, WATERLOOVILLE",24/04/12,10032906610,469566.37,112876.33
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\CAIN MANOR, CHURT ROAD, HEADLEY, BORDON, GU35 8SR_24-10-2011.pdf","CAIN MANOR, CHURT ROAD, HEADLEY, BORDON, GU35 8SR",24/10/11,10009818728,483967.00,137118.90
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\COACH HOUSE, 16B HIGH STREET GODALMING, SURREY, GU7 1EB_22-12-2015.pdf","COACH HOUSE, 16B HIGH STREET GODALMING, SURREY, GU7 1EB",22/12/15,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\DOWNLANDS FARM, PRIORS DEAN, PETERSFIELD, HAMPSHIRE, GU32 1BP_01-03-2017.pdf","DOWNLANDS FARM, PRIORS DEAN, PETERSFIELD, HAMPSHIRE, GU32 1BP",01/03/17,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE EAST_19-08-2016.pdf","FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE EAST",19/08/16,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE_02-06-2015.pdf","FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE",02/06/15,10032906906,470655.78,113266.59
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE_18-08-2016.pdf","FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE",18/08/16,10032906906,470655.78,113266.59
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE_19-08-2016.pdf","FORMER SITE OF GALES BREWERY, LONDON ROAD, HORNDEAN, WATERLOOVILLE",19/08/16,10032906906,470655.78,113266.59
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\HAWTHORN FARM, WILLIS LANE, FOUR MARKS, ALTON, HAMPSHIRE GU34 5AP_12-11-2012.pdf","HAWTHORN FARM, WILLIS LANE, FOUR MARKS, ALTON, HAMPSHIRE GU34 5AP",12/11/12,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\HILL TOP STABLES, DEVILS LANE, LIPHOOK, GU30 7DB_23-12-2015.pdf","HILL TOP STABLES, DEVILS LANE, LIPHOOK, GU30 7DB",23/12/15,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\LAND NORTH EAST OF 74-76 FIVE HEADS ROAD, HORNDEAN, WATERLOOVILLE_12-08-2016.pdf","LAND NORTH EAST OF 74-76 FIVE HEADS ROAD, HORNDEAN, WATERLOOVILLE",12/08/16,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\LAND TO THE NORTH OF, RAMSHILL, PETERSFIELD, GU31 4AT_29-01-2013.pdf","LAND TO THE NORTH OF, RAMSHILL, PETERSFIELD, GU31 4AT",29/01/13,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\MANOR HOUSE, NORTH LANE, BURITON, PETERSFIELD, GU31 5RT_27-08-2015.pdf","MANOR HOUSE, NORTH LANE, BURITON, PETERSFIELD, GU31 5RT",27/08/15,1710030745,474034.37,120080.36
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\MAYFIELD HOUSE NURSERY, 103 ANSTEY ROAD, ALTON GU34 2RN_13-05-2014.pdf","MAYFIELD HOUSE NURSERY, 103 ANSTEY ROAD, ALTON GU34 2RN",13/05/14,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\MISCOMBE MANOR, PITCROFT LANE, BURITON, PETERSFIELD_25-11-2015.pdf","MISCOMBE MANOR, PITCROFT LANE, BURITON, PETERSFIELD",25/11/15,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\OWL BARN, 2 CLAYPITS FARM BARNS, CLAYPITS LANE, FROXFIELD, PETERSFIELD, HAMPSHIRE, GU32 1DD_19-06-2015.pdf","OWL BARN, 2 CLAYPITS FARM BARNS, CLAYPITS LANE, FROXFIELD, PETERSFIELD, HAMPSHIRE, GU32 1DD",19/06/15,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\OWL BARN, CLAYPIT LANE, FROXFIELD, PETERSFIELD, GU32 1DD_22-05-2016.pdf","OWL BARN, CLAYPIT LANE, FROXFIELD, PETERSFIELD, GU32 1DD",22/05/16,10032904471,470764.25,128526.70
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\THE WHITE HART, 20 COLLEGE STREET, PETERSFIELD, HAMPSHIRE GU31 4AD_25-11-2015.pdf","THE WHITE HART, 20 COLLEGE STREET, PETERSFIELD, HAMPSHIRE GU31 4AD",25/11/15,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\UNIT 18, HAZEL ROAD, FOUR MARKS, ALTON, GU34 5EY_28-11-2012.pdf","UNIT 18, HAZEL ROAD, FOUR MARKS, ALTON, GU34 5EY",28/11/12,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\WEY COURT WEST, UNION ROAD, FARNHAM, SURREY, GU9 7PT_19-02-2016.pdf","WEY COURT WEST, UNION ROAD, FARNHAM, SURREY, GU9 7PT",19/02/16,,,
JN24960,Box 21_Client Box 21\Breach of Conditions Notices 2\WICK HILL FARM_08-02-2010.pdf,WICK HILL FARM,08/02/10,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices 2\WICK HILL FARM, WICK HILL FARM LANE, HARTLEY MAUDITT, ALTON GU34 3BP_02-02-2010.pdf","WICK HILL FARM, WICK HILL FARM LANE, HARTLEY MAUDITT, ALTON GU34 3BP",02/02/10,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\28 HIGH STREET, PETERSFIELD, GU32 3JL_30-01-2002.pdf","28 HIGH STREET, PETERSFIELD, GU32 3JL",30/01/02,1710059898,474828.18,123269.49
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\38 RAMSHILL, PETERSFIELD, GU31 4AT_06-04-1999.pdf","38 RAMSHILL, PETERSFIELD, GU31 4AT",06/04/99,1710035672,475304.00,123972.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\4 NEW FARM COTTAGES, FRENSHAM LANE, CHURT, FARNHAM, GU10 2QG_12-11-2007.pdf","4 NEW FARM COTTAGES, FRENSHAM LANE, CHURT, FARNHAM, GU10 2QG",12/11/07,10032905837,483902.70,139374.50
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\52 LIPHOOK ROAD, LINDFORD, BORDON, GU35 0PP_15-03-2006.pdf","52 LIPHOOK ROAD, LINDFORD, BORDON, GU35 0PP",15/03/06,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\53A LONDON ROAD, HORNDEAN, WATERLOOVILLE, PO8 0BW_03-08-2004.pdf","53A LONDON ROAD, HORNDEAN, WATERLOOVILLE, PO8 0BW",03/08/04,10009819316,470575.45,113492.93
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\6 BLACKBERRY LANE, FOUR MARKS, ALTON, GU34 5BN_12-04-2007.pdf","6 BLACKBERRY LANE, FOUR MARKS, ALTON, GU34 5BN",12/04/07,1710006404,467485.40,135239.10
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\ALTON FOOD AND WINE, 6 ANSTEY ROAD, ALTON, GU34 2RA_06-03-2007.pdf","ALTON FOOD AND WINE, 6 ANSTEY ROAD, ALTON, GU34 2RA",06/03/07,1710026571,472165.89,139795.77
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\ALTON TOWN FOOTBALL CLUB, ANSTEY ROAD, ALTON, GU34 2RL_27-08-2004.pdf","ALTON TOWN FOOTBALL CLUB, ANSTEY ROAD, ALTON, GU34 2RL",27/08/04,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\ASHLEY FARM, ASHLEY ROAD, BENTWORTH, ALTON, GU34 5RH_12-05-2008.pdf","ASHLEY FARM, ASHLEY ROAD, BENTWORTH, ALTON, GU34 5RH",12/05/08,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\BACK LANE, BUCKS HORN OAK, FARNHAM, GU10 4LW_02-07-2008.pdf","BACK LANE, BUCKS HORN OAK, FARNHAM, GU10 4LW",02/07/08,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\BADGERS END, CHURT ROAD, HEADLEY DOWN, BORDON, GU35 8SR_21-10-2004.pdf","BADGERS END, CHURT ROAD, HEADLEY DOWN, BORDON, GU35 8SR",21/10/04,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\BLACKNEST WORKS, BLACKNEST ROAD, BINSTED, ALTON, GU34 4PX_08-08-2002.pdf","BLACKNEST WORKS, BLACKNEST ROAD, BINSTED, ALTON, GU34 4PX",08/08/02,100062346060,479368.20,141990.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\BOLLE ROAD-KINGS ROAD, ALTON, HAMPSHIRE, GU34_22-05-2002.pdf","BOLLE ROAD/KINGS ROAD, ALTON, HAMPSHIRE, GU34",22/05/02,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\BUCKS HORN OAK SERVICE STATION, MAIN ROAD, BUCKS HORN OAK, FARNHAM, GU10 4LT_06-09-1999.pdf","BUCKS HORN OAK SERVICE STATION, MAIN ROAD, BUCKS HORN OAK, FARNHAM, GU10 4LT",06/09/99,1710100313,480672.00,141828.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\CROWN HOTEL, HIGH STREET, ALTON, GU34 1BN_30-01-2003.pdf","CROWN HOTEL, HIGH STREET, ALTON, GU34 1BN",30/01/03,1710020357,471850.00,139492.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\DIAMETRIC LIMITED, AT AND ADJACENT TO 38 RAMSHILL, PETERSFIELD, GU31 4AT_25-03-1998.pdf","DIAMETRIC LIMITED, AT AND ADJACENT TO 38 RAMSHILL, PETERSFIELD, GU31 4AT",25/03/98,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\DOWNLANDS FARM, OVENHAY COPSE LANE, PRIORS DEAN, PETERSFIELD, GU32 1BP_21-10-2008.pdf","DOWNLANDS FARM, OVENHAY COPSE LANE, PRIORS DEAN, PETERSFIELD, GU32 1BP",21/10/08,10009814080,472393.15,129480.66
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL_16-04-2004_00001.pdf","FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL",16/04/04,10009813814,473313.48,119545.92
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL_16-04-2004.pdf","FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL",16/04/04,10009813814,473313.48,119545.92
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL_29-03-2004.pdf","FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL",29/03/04,10009813814,473313.48,119545.92
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL_30-10-2003.pdf","FAGGS FARM, NEW BARN LANE, BURITON, PETERSFIELD, GU31 5SL",30/10/03,10009813814,473313.48,119545.92
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FIVE HEADS FARM, HORNDEAN_01-12-1994.pdf","FIVE HEADS FARM, HORNDEAN",01/12/94,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FORMER OSU SITE, MIDHURST ROAD, LIPHOOK, GU30 7TW_10-01-2008.pdf","FORMER OSU SITE, MIDHURST ROAD, LIPHOOK, GU30 7TW",10/01/08,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA_15-03-1999.pdf","FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA",15/03/99,100061981668,467304.00,135848.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA_17-05-1999.pdf","FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA",17/05/99,100061981668,467304.00,135848.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA_20-03-1999.pdf","FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA",20/03/99,100061981668,467304.00,135848.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA_20-05-1999.pdf","FRIARS OAK FARM, BOYNESWOOD ROAD, MEDSTEAD, ALTON, GU34 5EA",20/05/99,100061981668,467304.00,135848.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\GRAYSHOTT NURSING HOME, BOUNDARY ROAD, GRAYSHOTT, HINDHEAD, GU26 6TX_14-05-2004.pdf","GRAYSHOTT NURSING HOME, BOUNDARY ROAD, GRAYSHOTT, HINDHEAD, GU26 6TX",14/05/04,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\HILLSIDE FARM, WELLHOUSE ROAD, BEECH, ALTON, GU34 4AG_01-08-2002.pdf","HILLSIDE FARM, WELLHOUSE ROAD, BEECH, ALTON, GU34 4AG",01/08/02,1710012839,468495.44,138431.17
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\HOLLY LODGE, BROAD WAY, FROXFIELD, PETERSFIELD, GU32 1DQ_24-11-2000.pdf","HOLLY LODGE, BROAD WAY, FROXFIELD, PETERSFIELD, GU32 1DQ",24/11/00,10009813853,470440.77,125642.19
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\ILEX COTTAGE, SOUTHVIEW ROAD, HEADLEY DOWN, BORDON, GU35 8HZ_12-06-2002.pdf","ILEX COTTAGE, SOUTHVIEW ROAD, HEADLEY DOWN, BORDON, GU35 8HZ",12/06/02,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\JEHA HOUSE, PETERSFIELD ROAD, WHITEHILL, BORDON, GU35 9AR_14-02-2000.pdf","JEHA HOUSE, PETERSFIELD ROAD, WHITEHILL, BORDON, GU35 9AR",14/02/00,1710044241,479356.22,134401.50
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\JULIANE STUD, BROADWAY LANE, LOVEDEAN, WATERLOOVILLE, PO8 0SG_15-02-1999.pdf","JULIANE STUD, BROADWAY LANE, LOVEDEAN, WATERLOOVILLE, PO8 0SG",15/02/99,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\KEEPSAKE COTTAGE, BRISLANDS LANE, FOUR MARKS, ALTON, GU34 5AD_14-11-2001.pdf","KEEPSAKE COTTAGE, BRISLANDS LANE, FOUR MARKS, ALTON, GU34 5AD",14/11/01,100062346148,466589.00,134373.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\LAND AT DIAMETRIC, RAMSHILL, PETERSFIELD_06-11-1997.pdf","LAND AT DIAMETRIC, RAMSHILL, PETERSFIELD",06/11/97,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\LAND AT LIDL, PINEHILL ROAD, BORDON, HAMPSHIRE, GU35 0BS_11-02-2002.pdf","LAND AT LIDL, PINEHILL ROAD, BORDON, HAMPSHIRE, GU35 0BS",11/02/02,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\LAND AT TOOLING PRODUCTS LIMITED, RAMSHILL, PETERSFIELD, GU31 4AT_07-08-2001.pdf","LAND AT TOOLING PRODUCTS LIMITED, RAMSHILL, PETERSFIELD, GU31 4AT",07/08/01,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\LAND R-O FOREST RIDE, NUTSHELL MAYFIELD GARLANDS THE GABLES AND ALICE COTTAGE, BACK LANE, BUCKS HORN OAK, FARNHAM, GU10 4LW_06-05-2008.pdf","LAND R/O FOREST RIDE, NUTSHELL MAYFIELD GARLANDS THE GABLES AND ALICE COTTAGE, BACK LANE, BUCKS HORN OAK, FARNHAM, GU10 4LW",06/05/08,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\LASHAM GRAIN STORE, AVENUE ROAD, LASHAM_24-11-2000.pdf","LASHAM GRAIN STORE, AVENUE ROAD, LASHAM",24/11/00,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\LYMINGTON FARM INDUSTRIAL ESTATE, LYMINGTON BOTTOM ROAD, FOUR MARKS, ALTON, GU34 5EW_18-07-2006.pdf","LYMINGTON FARM INDUSTRIAL ESTATE, LYMINGTON BOTTOM ROAD, FOUR MARKS, ALTON, GU34 5EW",18/07/06,100062664173,466338.13,135074.34
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\MANOR FARM, NORTH STREET, ROPLEY, ALRESFORD, SO24 0DF_04-03-2003.pdf","MANOR FARM, NORTH STREET, ROPLEY, ALRESFORD, SO24 0DF",04/03/03,10009812358,464589.10,133220.10
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\MANOR FARM, NORTH STREET, ROPLEY, ALRESFORD, SO24 0DF_06-02-2003.pdf","MANOR FARM, NORTH STREET, ROPLEY, ALRESFORD, SO24 0DF",06/02/03,10009812358,464589.10,133220.10
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\MANOR FARM, NORTH STREET, ROPLEY, ALRESFORD, SO24 0DF_19-03-2003.pdf","MANOR FARM, NORTH STREET, ROPLEY, ALRESFORD, SO24 0DF",19/03/03,10009812358,464589.10,133220.10
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\MCGREGOR POLYTUNNELS, 2 WINTON FARM, DOWN COPSE LANE, MONKWOOD, ALRESFORD, SO24 0HB_06-03-2007.pdf","MCGREGOR POLYTUNNELS, 2 WINTON FARM, DOWN COPSE LANE, MONKWOOD, ALRESFORD, SO24 0HB",06/03/07,1710100532,467003.97,131055.23
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\MILLERS, HOLT POUND, FARNHAM ROAD, SURREY, GU10 4LA_28-01-2003.pdf","MILLERS, HOLT POUND, FARNHAM ROAD, SURREY, GU10 4LA",28/01/03,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\NICHOLSONS FARM, WINCHESTER ROAD, BORDEAN, PETERSFIELD, GU32 1ER_01-07-2003.pdf","NICHOLSONS FARM, WINCHESTER ROAD, BORDEAN, PETERSFIELD, GU32 1ER",01/07/03,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\NORTH WEST SIDE AND WEST SIDE OF RAMSHILL, PETERSFIELD AND 38 RAMSHILL, PETERSFIELD, GU31 4AT_06-08-2001.pdf","NORTH WEST SIDE AND WEST SIDE OF RAMSHILL, PETERSFIELD AND 38 RAMSHILL, PETERSFIELD, GU31 4AT",06/08/01,,,
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\OLD BARN FARM, HEWSHOTT LANE, LIPHOOK, GU30 7SY_05-04-2006.pdf","OLD BARN FARM, HEWSHOTT LANE, LIPHOOK, GU30 7SY",05/04/06,10009816488,485424.00,132440.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\OLD BARN FARM, HEWSHOTT LANE, LIPHOOK, GU30 7SY_31-03-2006.pdf","OLD BARN FARM, HEWSHOTT LANE, LIPHOOK, GU30 7SY",31/03/06,10009816488,485424.00,132440.00
JN24960,"Box 21_Client Box 21\Breach of Conditions Notices\PARK BRIDGE FARM, ISINGTON ROAD, BINSTED, ALTON, GU34 4PL_07-02-1997.pdf","PARK BRIDGE FARM, ISINGTON ROAD, BINSTED, ALTON, GU34 4PL",07/02/97,100062345781,477098.00,142256.00
