Job Number,Filepath,Address,BS7666UPRN,Easting,Northing
JN24963,"Box 12\PR Addresses 02\The Dower Cottage, Langton Drive, Headley, Bordon, GU35 8AR.pdf","The Dower Cottage, Langton Drive, Headley, Bordon, GU35 8AR",10009819194,483237.6,137039.9
JN24963,"Box 04\Headley\The Barn, Fullers Vale, Headley, Bordon, GU35 8NS.pdf","The Barn, Fullers Vale, Headley, Bordon, GU35 8NS",10009819216,483174.47,136081.23
JN24963,"Box 12\PR Addresses 01\5 Kingsbury Court, South Lane, Clanfield, Waterlooville, PO8 0UX.pdf","5 Kingsbury Court, South Lane, Clanfield, Waterlooville, PO8 0UX",10009819242,469660.58,116784.5
JN24963,"Box 02\Street No. Horndean A-E\31 Ashley Close, Lovedean, Waterlooville, PO8 9RQ.pdf","31 Ashley Close, Lovedean, Waterlooville, PO8 9RQ",10009819244,468578,112462
JN24963,"Box 12\PR Addresses 02\Land to the south of Mill Court Cottages, Ryebridge Lane, Upper Froyle, Alton.pdf","Land to the south of Mill Court Cottages, Ryebridge Lane, Upper Froyle, Alton",10009819264,475507.7,142004.8
JN24963,"Box 06\Bordon\Land west of St. Lucia Lodge, Lindford Road, Bordon.pdf","Land west of St. Lucia Lodge, Lindford Road, Bordon",10009819267,480013.121954241,136615.366924332
JN24963,"Box 12\PR Addresses 02\Jacobs Yard, North Lane, Buriton, Petersfield, GU31 5RR.pdf","Jacobs Yard, North Lane, Buriton, Petersfield, GU31 5RR",10009819285,474588.1,120427.4
JN24963,"Box 08\Buriton\Meadow Byre, Sussex Road, Petersfield, GU31 5RB.pdf","Meadow Byre, Sussex Road, Petersfield, GU31 5RB",10009819301,475691,121739.6
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Meadow Byre, Sussex Road, Petersfield, GU31 5RB.pdf","Meadow Byre, Sussex Road, Petersfield, GU31 5RB",10009819301,475691,121739.6
JN24963,"Box 12\PR Addresses 02\Meadow Byre, Sussex Road, Petersfield, GU31 5RB.pdf","Meadow Byre, Sussex Road, Petersfield, GU31 5RB",10009819301,475691,121739.6
JN24963,"Box 08\Clanfield\4 Sunderton Lane, Clanfield, Waterlooville, PO8 0NU.pdf","4 Sunderton Lane, Clanfield, Waterlooville, PO8 0NU",10009819305,469997.7,116012.4
JN24963,"Box 12\PR Addresses 02\Site adjoining Playground, Borough Hill, Petersfield.pdf","Site adjoining Playground, Borough Hill, Petersfield",10009819310,474009.3,123155.1
JN24963,"Box 12\PR Addresses 02\New Farm Barn, The Criddle, Ramsdean, Petersfield, GU32 1RT.pdf","New Farm Barn, The Criddle, Ramsdean, Petersfield, GU32 1RT",10009819314,471629.01,122036.749
JN24963,"Box 12\PR Addresses 02\Oakhanger Congregational Church, Oakhanger Road, Oakhanger, Bordon, GU35 9JN.pdf","Oakhanger Congregational Church, Oakhanger Road, Oakhanger, Bordon, GU35 9JN",10009819315,477049.5,136468.7
JN24963,"Box 12\PR Addresses 02\53A London Road, Horndean, Waterlooville, PO8 0BW.pdf","53A London Road, Horndean, Waterlooville, PO8 0BW",10009819316,470575.45,113492.93
JN24963,"Box 01\Street No. Rowlands Castle\Broadlands, Oakhanger Road, Oakhanger, Bordon, GU35 9JD.pdf","Broadlands, Oakhanger Road, Oakhanger, Bordon, GU35 9JD",10009819321,477086.4,134498.1
JN24963,"Box 02\Street No. W'Hill O-Z\Broadlands, Oakhanger Road, Oakhanger, Bordon, GU35 9JD.pdf","Broadlands, Oakhanger Road, Oakhanger, Bordon, GU35 9JD",10009819321,477086.4,134498.1
JN24963,"Box 06\Bordon\Broadlands, Oakhanger Road, Oakhanger, Bordon, GU35 9JD.pdf","Broadlands, Oakhanger Road, Oakhanger, Bordon, GU35 9JD",10009819321,477086.4,134498.1
JN24963,"Box 12\PR Addresses 02\Former Depot, High Street, Bordon, GU35 0AY.pdf","Former Depot, High Street, Bordon, GU35 0AY",10009819332,479648.3,135253.46
JN24963,"Box 10\Street No. Bramshott , Liphook M-Z\Burrows House, Passfield Common, Passfield, Liphook, Bordon, GU30 7RJ.pdf","Burrows House, Passfield Common, Passfield, Liphook, Bordon, GU30 7RJ",10009819333,482051.7,133903.1
JN24963,"Box 13\PR Addresses Already Existing\The Barn, 23B High Street, Alton, GU34 1AW.pdf","The Barn, 23B High Street, Alton, GU34 1AW",10009819337,471788.4,139364.6
JN24963,"Box 02\Street No. Liphook A-L\Conford Park Barn, Conford Road, Conford, Liphook, GU30 7QJ.pdf","Conford Park Barn, Conford Road, Conford, Liphook, GU30 7QJ",10009819339,482722.949479165,132826.727604167
JN24963,"Box 12\PR Addresses 02\Conford Park Barn, Conford Road, Conford, Liphook, GU30 7QJ.pdf","Conford Park Barn, Conford Road, Conford, Liphook, GU30 7QJ",10009819339,482722.949479165,132826.727604167
JN24963,"Box 08\Chawton\Oakwood Cottage, Winchester Road, Chawton, Alton, GU34 1SB.pdf","Oakwood Cottage, Winchester Road, Chawton, Alton, GU34 1SB",10009819340,470868.88,137591.86
JN24963,"Box 05\Petersfield 1\1A Gloucester Close, Petersfield, GU32 3AX.pdf","1A Gloucester Close, Petersfield, GU32 3AX",10009819350,474004.47,123454.74
JN24963,"Box 09\Street No. P'Field A-I\1A Gloucester Close, Petersfield, GU32 3AX.pdf","1A Gloucester Close, Petersfield, GU32 3AX",10009819350,474004.47,123454.74
JN24963,"Box 12\PR Addresses 02\Land at Ditcham Woods, New Barn Lane, Buriton, Petersfield.pdf","Land at Ditcham Woods, New Barn Lane, Buriton, Petersfield",10009819351,474393.7,116934
JN24963,"Box 02\Street No. M'Stead Newton Valence\Bracken House, South Town Road, Medstead, Alton, GU34 5ES.pdf","Bracken House, South Town Road, Medstead, Alton, GU34 5ES",10009819354,465864.8,136064.9
JN24963,"Box 13\Street No. Alton H-R\138 Manor Road, Alton, GU34 2NZ.pdf","138 Manor Road, Alton, GU34 2NZ",10009819373,472252.2,140910.1
JN24963,"Box 04\Langrish\5 The Close, Langrish, Petersfield, GU32 1RH.pdf","5 The Close, Langrish, Petersfield, GU32 1RH",10009819378,470064.803921,123496.780391
JN24963,"Box 03\Grayshott\Gable Cottage, The Avenue, Grayshott, Hindhead, GU26 6JU.pdf","Gable Cottage, The Avenue, Grayshott, Hindhead, GU26 6JU",10009819382,487730,135181
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Gable Cottage, The Avenue, Grayshott, Hindhead, GU26 6JU.pdf","Gable Cottage, The Avenue, Grayshott, Hindhead, GU26 6JU",10009819382,487730,135181
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Gable Cottage, The Avenue, Grayshott, Hindhead, GU26 6JU_00001.pdf","Gable Cottage, The Avenue, Grayshott, Hindhead, GU26 6JU",10009819382,487730,135181
JN24963,"Box 12\PR Addresses 02\The Old Butchers Shop, High Street, Selborne, Alton, GU34 3JH.pdf","The Old Butchers Shop, High Street, Selborne, Alton, GU34 3JH",10009819390,474105.74,133677.83
JN24963,"Box 05\Newton Valence\The Stables, Mary Lane, Newton Valence, Alton, GU34 3BW.pdf","The Stables, Mary Lane, Newton Valence, Alton, GU34 3BW",10009819391,468798.315,133777.855
JN24963,"Box 04\Lindford\58 Chase Road, Lindford, Bordon, GU35 0RR.pdf","58 Chase Road, Lindford, Bordon, GU35 0RR",10009819392,480680,136238
JN24963,"Box 04\Lindford\58 Chase Road, Lindford, Bordon, GU35 0RR_00001.pdf","58 Chase Road, Lindford, Bordon, GU35 0RR",10009819392,480680,136238
JN24963,"Box 12\PR Addresses 02\Land north of Lovats, King George Avenue, Petersfield.pdf","Land north of Lovats, King George Avenue, Petersfield",10009819393,474803,123597
JN24963,"Box 12\PR Addresses 02\Dunannie School, Bell Hill, Petersfield, GU32 2DP.pdf","Dunannie School, Bell Hill, Petersfield, GU32 2DP",10009819398,474208,124834
JN24963,"Box 12\PR Addresses 02\Land East of Bramshott Vale, Tunbridge Lane, Bramshott, Liphook.pdf","Land East of Bramshott Vale, Tunbridge Lane, Bramshott, Liphook",10009819400,483810,132918
JN24963,"Box 08\Bramshott & Liphook 2\Walnut Tree House, 6A Portsmouth Road, Liphook, GU30 7AA.pdf","Walnut Tree House, 6A Portsmouth Road, Liphook, GU30 7AA",10009819406,483857.66,131359.71
JN24963,"Box 10\Street No. Bramshott , Liphook M-Z\Walnut Tree House, 6A Portsmouth Road, Liphook, GU30 7AA.pdf","Walnut Tree House, 6A Portsmouth Road, Liphook, GU30 7AA",10009819406,483857.66,131359.71
JN24963,"Box 10\Street No. Heapley\Ferndean, May Close, Headley, Bordon, GU35 8LR.pdf","Ferndean, May Close, Headley, Bordon, GU35 8LR",10009819409,482536,135861
JN24963,"Box 12\PR Addresses 02\Ferndean, May Close, Headley, Bordon, GU35 8LR.pdf","Ferndean, May Close, Headley, Bordon, GU35 8LR",10009819409,482536,135861
JN24963,"Box 10\Street No. Heapley\Woburn House, Grayshott Road, Headley Down, Bordon, GU35 8JQ.pdf","Woburn House, Grayshott Road, Headley Down, Bordon, GU35 8JQ",10009819410,484057.46,136293.01
JN24963,"Box 12\PR Addresses 02\Woburn House, Grayshott Road, Headley Down, Bordon, GU35 8JQ.pdf","Woburn House, Grayshott Road, Headley Down, Bordon, GU35 8JQ",10009819410,484057.46,136293.01
JN24963,"Box 02\Street No. Horndean A-E\Briar Cottage, Blendworth Lane, Horndean, Waterlooville, PO8 0AA.pdf","Briar Cottage, Blendworth Lane, Horndean, Waterlooville, PO8 0AA",10009819418,470719,113157.8
JN24963,"Box 04\Lasham\Briar Cottage, Blendworth Lane, Horndean, Waterlooville, PO8 0AA.pdf","Briar Cottage, Blendworth Lane, Horndean, Waterlooville, PO8 0AA",10009819418,470719,113157.8
JN24963,"Box 10\Street No. Horndean F-L\Briar Cottage, Blendworth Lane, Horndean, Waterlooville, PO8 0AA.pdf","Briar Cottage, Blendworth Lane, Horndean, Waterlooville, PO8 0AA",10009819418,470719,113157.8
JN24963,"Box 04\Headley\Oakridge, Arford Common, Headley, Bordon, GU35 8DG.pdf","Oakridge, Arford Common, Headley, Bordon, GU35 8DG",10009819424,483141.671666664,136586.465416665
JN24963,"Box 10\Street No. Heapley\Oakridge, Arford Common, Headley, Bordon, GU35 8DG.pdf","Oakridge, Arford Common, Headley, Bordon, GU35 8DG",10009819424,483141.671666664,136586.465416665
JN24963,"Box 12\PR Addresses 02\Oakhanger Village Hall, Oakhanger Road, Oakhanger, Bordon, GU35 9JL.pdf","Oakhanger Village Hall, Oakhanger Road, Oakhanger, Bordon, GU35 9JL",10009819447,477076,136217.4
JN24963,"Box 09\Street No. Liss A-M\Bantams, Hatch Lane, Liss, GU33 7NH.pdf","Bantams, Hatch Lane, Liss, GU33 7NH",10009819448,478698,127702
JN24963,"Box 13\PR Addresses Already Existing\Nessfield Farm, Lower Bordean Farm Lane, Bordean, Petersfield, GU32 1ER.pdf","Nessfield Farm, Lower Bordean Farm Lane, Bordean, Petersfield, GU32 1ER",10009819450,469354,125135
JN24963,"Box 12\Street No. Clanfield\11 Hazel Road, Clanfield, Waterlooville, PO8 0LF.pdf","11 Hazel Road, Clanfield, Waterlooville, PO8 0LF",10009819452,470382,116343
JN24963,"Box 05\Ropley\Redwood House, Parkstone Road, Ropley, Alresford, SO24 0EW.pdf","Redwood House, Parkstone Road, Ropley, Alresford, SO24 0EW",10009819459,464538,130599.4
JN24963,"Box 05\Rowlands Castle\10A Links Lane, Rowlands Castle, PO9 6AD.pdf","10A Links Lane, Rowlands Castle, PO9 6AD",10009819467,473024.9,110662.9
JN24963,"Box 13\PR Addresses 03\Land south-east of Hurst Cottages, Hawkley Road, Liss.pdf","Land south-east of Hurst Cottages, Hawkley Road, Liss",10009819474,475739.59,128419.54
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\Bridleway Barn, Wishanger Lane, Churt, Farnham, GU10 2QJ.pdf","Bridleway Barn, Wishanger Lane, Churt, Farnham, GU10 2QJ",10009819476,483745.7,138928
JN24963,"Box 10\Street No. Heapley\Bridleway Barn, Wishanger Lane, Churt, Farnham, GU10 2QJ.pdf","Bridleway Barn, Wishanger Lane, Churt, Farnham, GU10 2QJ",10009819476,483745.7,138928
JN24963,"Box 13\PR Addresses 03\Field north of Foxhanger, Bacon Lane, Headley, Bordon.pdf","Field north of Foxhanger, Bacon Lane, Headley, Bordon",10009819477,484166,139645
JN24963,"Box 13\PR Addresses 03\Rowlands Hill Farm, The Drift, Rowlands Castle, PO8 6EP.pdf","Rowlands Hill Farm, The Drift, Rowlands Castle, PO8 6EP",10009819480,473223,110161
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\The Bryant, Oakhill Road, Headley Down, Bordon, GU35 8EW.pdf","The Bryant, Oakhill Road, Headley Down, Bordon, GU35 8EW",10009819485,483891.41,136014.98
JN24963,"Box 08\Bramshott & Liphook 2\Eagle Place, Queens Road, Liphook, GU30 7PF.pdf","Eagle Place, Queens Road, Liphook, GU30 7PF",10009819488,481219.205,131486.796
JN24963,"Box 13\PR Addresses 03\Recycling Facility at Blackmoor Estate, Blackmoor Road, Blackmoor, Liss.pdf","Recycling Facility at Blackmoor Estate, Blackmoor Road, Blackmoor, Liss",10009819497,478414.718750036,132313.26692707
JN24963,"Box 08\Catherington\127 White Dirt Lane, Horndean, Waterlooville, PO8 0TL.pdf","127 White Dirt Lane, Horndean, Waterlooville, PO8 0TL",10009819498,469855.6,114953.4
JN24963,"Box 07\Loose\Upfield House, 39A Church Lane, Holybourne, Alton, GU34 4HD.pdf","Upfield House, 39A Church Lane, Holybourne, Alton, GU34 4HD",10009819508,473395.132291667,141232.618749998
JN24963,"Box 03\Farringdon\Oakenrose, Shirnall Hill, Upper Farringdon, Alton, GU34 3DS.pdf","Oakenrose, Shirnall Hill, Upper Farringdon, Alton, GU34 3DS",10009819510,471002.4,135118.5
JN24963,"Box 12\Street No. Colemore & P. Dean, E. Meon, E. Tisted, Froyle\Oakenrose, Shirnall Hill, Upper Farringdon, Alton, GU34 3DS.pdf","Oakenrose, Shirnall Hill, Upper Farringdon, Alton, GU34 3DS",10009819510,471002.4,135118.5
JN24963,"Box 13\PR Addresses 03\358 Catherington Lane, Horndean, Waterlooville, PO8 0TU.pdf","358 Catherington Lane, Horndean, Waterlooville, PO8 0TU",10009819531,469543.9,115118.8
JN24963,"Box 13\PR Addresses 03\11 Crafts Lane, Petersfield, GU31 4QQ.pdf","11 Crafts Lane, Petersfield, GU31 4QQ",10009819532,475283.64,124251.59
JN24963,"Box 02\Street No. Horndean A-E\Amberley, Down Road, Horndean, Waterlooville, PO8 0DD.pdf","Amberley, Down Road, Horndean, Waterlooville, PO8 0DD",10009819537,469974,114404
JN24963,"Box 04\Horndean\Amberley, Down Road, Horndean, Waterlooville, PO8 0DD.pdf","Amberley, Down Road, Horndean, Waterlooville, PO8 0DD",10009819537,469974,114404
JN24963,"Box 13\PR Addresses 03\68 Collingwood Way, Petersfield, GU31 4QJ.pdf","68 Collingwood Way, Petersfield, GU31 4QJ",10009819547,475032.4,124070.4
JN24963,"Box 13\PR Addresses 03\23 Dickins Lane, Petersfield, GU31 4QG.pdf","23 Dickins Lane, Petersfield, GU31 4QG",10009819550,475299.55,124172.93
JN24963,"Box 05\Liss\Quarry Farm, Rake Road, Liss, GU33 7HB.pdf","Quarry Farm, Rake Road, Liss, GU33 7HB",10009819581,479021.8381885,128043.4192765
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\Hatfield House, Froxfield Drive, Froxfield, Petersfield, GU32 1BX.pdf","Hatfield House, Froxfield Drive, Froxfield, Petersfield, GU32 1BX",10009819583,471991.1,128418.1
JN24963,"Box 03\Froxfield\The Anchorage, Froxfield Drive, Froxfield, Petersfield, GU32 1BX.pdf","The Anchorage, Froxfield Drive, Froxfield, Petersfield, GU32 1BX",10009819584,472007.7,128432.9
JN24963,"Box 11\Street No. Froxfield, G'Shott, Hawkley\The Anchorage, Froxfield Drive, Froxfield, Petersfield, GU32 1BX.pdf","The Anchorage, Froxfield Drive, Froxfield, Petersfield, GU32 1BX",10009819584,472007.7,128432.9
JN24963,"Box 12\Street No. Colemore & P. Dean, E. Meon, E. Tisted, Froyle\The Long House, Oxenbourne Lane, Oxenbourne, Petersfield, GU32 1QL.pdf","The Long House, Oxenbourne Lane, Oxenbourne, Petersfield, GU32 1QL",10009819593,469321.3,121382.1
JN24963,"Box 13\PR Addresses Already Existing\The Long House, Oxenbourne Lane, Oxenbourne, Petersfield, GU32 1QL.pdf","The Long House, Oxenbourne Lane, Oxenbourne, Petersfield, GU32 1QL",10009819593,469321.3,121382.1
JN24963,"Box 10\Street No. Horndean F-L\78A London Road, Horndean, Waterlooville, PO8 0BX.pdf","78A London Road, Horndean, Waterlooville, PO8 0BX",10009819600,470622,113648
JN24963,"Box 13\PR Addresses 03\78A London Road, Horndean, Waterlooville, PO8 0BX.pdf","78A London Road, Horndean, Waterlooville, PO8 0BX",10009819600,470622,113648
JN24963,"Box 10\Street No. Kingsley, Langrish, Lasham, Lindford\Nutcombe View, Twenty Ways Farm Lane, Ramsdean, Petersfield, GU32 1RS.pdf","Nutcombe View, Twenty Ways Farm Lane, Ramsdean, Petersfield, GU32 1RS",10009819613,470737.4,122118.6
JN24963,"Box 08\Clanfield\37 Southdown Road, Horndean, Waterlooville, PO8 0ET.pdf","37 Southdown Road, Horndean, Waterlooville, PO8 0ET",10009819615,469969.4,114781.6
JN24963,"Box 13\PR Addresses 03\Woolmer Farm, Woolmer Lane, Bramshott, Liphook, GU30 7RD.pdf","Woolmer Farm, Woolmer Lane, Bramshott, Liphook, GU30 7RD",10009819624,484295,134195
JN24963,"Box 13\PR Addresses 03\Little Wishanger, Wishanger Lane, Churt, Farnham, GU10 2QJ.pdf","Little Wishanger, Wishanger Lane, Churt, Farnham, GU10 2QJ",10009819625,483739,138965
JN24963,"Box 13\PR Addresses 03\17 Collingwood Way, Petersfield, GU31 4QJ.pdf","17 Collingwood Way, Petersfield, GU31 4QJ",10009819626,475096.96,124132.18
JN24963,"Box 13\PR Addresses 03\Land at Warren Hill, Warren Road, Liss.pdf","Land at Warren Hill, Warren Road, Liss",10009819641,478783.509213954,129103.905300418
JN24963,"Box 13\PR Addresses 03\All Saints Church Hall, Catherington Lane, Horndean, Waterlooville, PO8 0TD.pdf","All Saints Church Hall, Catherington Lane, Horndean, Waterlooville, PO8 0TD",10009819650,469620.5,114560.1
JN24963,"Box 02\Street No. W'Hill O-Z\Windchimes, Sydney Road, Bordon, GU35 0BL.pdf","Windchimes, Sydney Road, Bordon, GU35 0BL",10009819705,479984.84125,135242.164166668
JN24963,"Box 06\Bordon\Tangalooma and Villa Mimosa, Sydney Road, Bordon, GU35 0BL.pdf","Tangalooma and Villa Mimosa, Sydney Road, Bordon, GU35 0BL",10009819706,479998,135241
JN24963,"Box 13\PR Addresses 03\Land to the north of the Telephone Exchange, Lymington Bottom Road, Medstead, Alton.pdf","Land to the north of the Telephone Exchange, Lymington Bottom Road, Medstead, Alton",10009819716,465959.149739585,135674.38541666
JN24963,"Box 05\Medstead\Northfield Stables, Soldridge Road, Medstead, Alton, GU34 5JF.pdf","Northfield Stables, Soldridge Road, Medstead, Alton, GU34 5JF",10009819717,465768.2,135778.9
JN24963,"Box 10\Street No. Heapley\Anbury, New Inn Fields, Sleaford, Bordon, GU35 9LH.pdf","Anbury, New Inn Fields, Sleaford, Bordon, GU35 9LH",10009819721,480229,138168
JN24963,"Box 10\Street No. Heapley\Bridge House, New Inn Fields, Sleaford, Bordon, GU35 9LH.pdf","Bridge House, New Inn Fields, Sleaford, Bordon, GU35 9LH",10009819722,480230.635000001,138178.740833334
JN24963,"Box 04\Headley\Crossways Cottage, New Inn Fields, Sleaford, Bordon, GU35 9LH.pdf","Crossways Cottage, New Inn Fields, Sleaford, Bordon, GU35 9LH",10009819723,480226,138179
JN24963,"Box 13\PR Addresses 03\Well Cottage, New Inn Fields, Sleaford, Bordon, GU35 9LH.pdf","Well Cottage, New Inn Fields, Sleaford, Bordon, GU35 9LH",10009819724,480217.32,138173.5
JN24963,"Box 13\PR Addresses 03\Access Road, Friars Oak, Medstead, Alton.pdf","Access Road, Friars Oak, Medstead, Alton",10009819727,467321.128125009,135824.113020827
JN24963,"Box 04\Headley Down, Stanford - Sleaford Churt\66A Maple Way, Headley Down, Bordon, GU35 8AT.pdf","66A Maple Way, Headley Down, Bordon, GU35 8AT",10009819738,483861,136756
JN24963,"Box 10\Street No. Heapley\66A Maple Way, Headley Down, Bordon, GU35 8AT.pdf","66A Maple Way, Headley Down, Bordon, GU35 8AT",10009819738,483861,136756
JN24963,"Box 13\PR Addresses 03\Disused Railway Land, Chawton Park Road, Alton.pdf","Disused Railway Land, Chawton Park Road, Alton",10009819739,471004,138356
JN24963,"Box 13\PR Addresses 03\Holybourne Church Hall, Church Lane, Holybourne, Alton, GU34 4HD.pdf","Holybourne Church Hall, Church Lane, Holybourne, Alton, GU34 4HD",10009819740,473546.2,140972.5
JN24963,"Box 07\Loose\1 & 2 Bavcroft Cottages, Lower Neatham Mill Lane, Neatham, Alton, GU34 4NR.pdf","1 & 2 Bavcroft Cottages, Lower Neatham Mill Lane, Neatham, Alton, GU34 4NR",10009875578,,
JN24963,"Box 02\Street No. Liphook A-L\Pine House, Longmoor Road, Liphook, GU30 7PG.pdf","Pine House, Longmoor Road, Liphook, GU30 7PG",10032898028,481315,131527
JN24963,"Box 08\Bramshott & Liphook 2\Pine House, Longmoor Road, Liphook, GU30 7PG.pdf","Pine House, Longmoor Road, Liphook, GU30 7PG",10032898028,481315,131527
JN24963,"Box 06\Miscellaneous\Saddlewood House, 288 Catherington Lane, Horndean, Waterlooville, PO8 0TD.pdf","Saddlewood House, 288 Catherington Lane, Horndean, Waterlooville, PO8 0TD",10032898035,469432,114221
JN24963,"Box 08\Binsted\Barley House, Church Street, Binsted, Alton, GU34 4NX.pdf","Barley House, Church Street, Binsted, Alton, GU34 4NX",10032898046,477123.8,141062.815044
JN24963,"Box 11\Street No. Binsted, Chawton, Buriton\Barley House, Church Street, Binsted, Alton, GU34 4NX.pdf","Barley House, Church Street, Binsted, Alton, GU34 4NX",10032898046,477123.8,141062.815044
